UNO_515122C0;2015/02/17 00:00:21;663;663;0.16;20.40;28.90;0.11;2.31;0;0.00;0.62
UNO_515122C0;2015/02/17 00:00:53;664;664;0.16;20.40;28.90;0.12;2.23;0;0.00;0.62
UNO_515122C0;2015/02/17 00:01:24;665;665;0.16;20.40;28.90;0.11;1.10;0;0.00;0.62
UNO_515122C0;2015/02/17 00:01:56;666;666;0.16;20.40;28.90;0.11;2.33;0;0.00;0.62
UNO_515122C0;2015/02/17 00:02:28;667;667;0.16;20.40;28.90;0.11;0.68;0;0.00;0.62
UNO_515122C0;2015/02/17 00:02:59;668;668;0.16;20.40;28.90;0.11;0.62;0;0.00;0.62
UNO_515122C0;2015/02/17 00:03:31;669;669;0.16;20.40;28.90;0.12;0.91;0;0.00;0.62
UNO_515122C0;2015/02/17 00:04:02;670;670;0.16;20.40;28.90;0.12;2.28;0;0.00;0.62
UNO_515122C0;2015/02/17 00:04:34;671;671;0.16;20.40;29.00;0.11;2.32;0;0.00;0.62
UNO_515122C0;2015/02/17 00:05:06;672;672;0.15;20.40;28.90;0.11;2.27;0;0.00;0.62
UNO_515122C0;2015/02/17 00:05:37;673;673;0.16;20.40;28.90;0.11;2.33;0;0.00;0.62
UNO_515122C0;2015/02/17 00:06:09;674;674;0.16;20.40;28.90;0.11;1.83;0;0.00;0.62
UNO_515122C0;2015/02/17 00:06:40;675;675;0.16;20.40;28.90;0.11;0.80;0;0.00;0.62
UNO_515122C0;2015/02/17 00:07:12;676;676;0.16;20.40;28.90;0.11;2.32;0;0.00;0.62
UNO_515122C0;2015/02/17 00:07:44;677;677;0.16;20.40;28.80;0.11;1.73;0;0.00;0.62
UNO_515122C0;2015/02/17 00:08:15;678;678;0.16;20.50;28.90;0.12;1.97;0;0.00;0.62
UNO_515122C0;2015/02/17 00:08:47;679;679;0.16;20.40;28.80;0.11;2.33;0;0.00;0.62
UNO_515122C0;2015/02/17 00:09:18;680;680;0.16;20.40;28.90;0.11;2.19;0;0.00;0.62
UNO_515122C0;2015/02/17 00:09:50;681;681;0.16;20.40;28.80;0.11;1.63;0;0.00;0.62
UNO_515122C0;2015/02/17 00:10:22;682;682;0.15;20.40;28.80;0.11;1.52;0;0.00;0.62
UNO_515122C0;2015/02/17 00:10:53;683;683;0.15;20.40;28.70;0.11;0.80;0;0.00;0.62
UNO_515122C0;2015/02/17 00:11:25;684;684;0.16;20.40;28.70;0.11;2.28;0;0.00;0.62
UNO_515122C0;2015/02/17 00:11:56;685;685;0.15;20.40;28.70;0.11;2.30;0;0.00;0.62
UNO_515122C0;2015/02/17 00:12:28;686;686;0.15;20.40;28.70;0.11;1.72;0;0.00;0.62
UNO_515122C0;2015/02/17 00:13:00;687;687;0.15;20.30;28.70;0.11;0.65;0;0.00;0.62
UNO_515122C0;2015/02/17 00:13:31;688;688;0.15;20.40;28.70;0.11;2.29;0;0.00;0.62
UNO_515122C0;2015/02/17 00:14:03;689;689;0.15;20.40;28.70;0.11;1.71;0;0.00;0.62
UNO_515122C0;2015/02/17 00:14:34;690;690;0.15;20.40;28.70;0.12;0.69;0;0.00;0.62
UNO_515122C0;2015/02/17 00:15:06;691;691;0.15;20.40;28.70;0.11;0.97;848848;2.77;1432.94
UNO_515122C0;2015/02/17 00:15:36;692;692;0.15;20.40;28.80;0.12;2.01;369589;1.23;636.35
UNO_515122C0;2015/02/17 00:16:08;693;693;0.16;20.40;28.80;0.11;1.48;0;0.00;0.62
UNO_515122C0;2015/02/17 00:16:39;694;694;0.16;20.40;28.80;0.11;2.32;0;0.00;0.62
UNO_515122C0;2015/02/17 00:17:11;695;695;0.16;20.40;28.80;0.11;1.80;179076;0.58;299.80
UNO_515122C0;2015/02/17 00:17:43;696;696;0.15;20.30;28.80;0.11;0.66;0;0.00;0.62
UNO_515122C0;2015/02/17 00:18:14;697;697;0.15;20.30;28.80;0.11;1.13;114283;0.37;191.98
UNO_515122C0;2015/02/17 00:18:46;698;698;0.15;20.30;28.80;0.11;1.01;294746;0.95;491.56
UNO_515122C0;2015/02/17 00:19:17;699;699;0.15;20.30;28.80;0.12;1.27;372886;1.21;625.01
UNO_515122C0;2015/02/17 00:19:48;700;700;0.15;20.40;28.80;0.11;1.68;758952;2.50;1293.16
UNO_515122C0;2015/02/17 00:20:20;701;701;0.15;20.40;28.80;0.13;0.65;528116;1.69;875.46
UNO_515122C0;2015/02/17 00:20:51;702;702;0.16;20.40;28.80;0.11;2.23;693590;2.26;1169.79
UNO_515122C0;2015/02/17 00:21:21;703;703;0.16;20.30;28.80;0.13;1.58;685620;2.28;1181.68
UNO_515122C0;2015/02/17 00:21:53;704;704;0.16;20.30;28.80;0.11;0.69;0;0.00;0.62
