DYLOS_dylos0;2015/02/16 00:00:31;100;152;48
DYLOS_dylos0;2015/02/16 00:01:30;101;151;50
DYLOS_dylos0;2015/02/16 00:02:29;102;150;48
DYLOS_dylos0;2015/02/16 00:03:28;103;151;48
DYLOS_dylos0;2015/02/16 00:04:27;104;145;41
DYLOS_dylos0;2015/02/16 00:05:27;105;139;45
DYLOS_dylos0;2015/02/16 00:06:26;106;146;51
DYLOS_dylos0;2015/02/16 00:07:25;107;141;47
DYLOS_dylos0;2015/02/16 00:08:24;108;141;42
DYLOS_dylos0;2015/02/16 00:09:23;109;136;44
DYLOS_dylos0;2015/02/16 00:10:22;110;151;52
DYLOS_dylos0;2015/02/16 00:11:21;111;146;46
DYLOS_dylos0;2015/02/16 00:12:20;112;151;56
DYLOS_dylos0;2015/02/16 00:13:19;113;140;50
DYLOS_dylos0;2015/02/16 00:14:19;114;131;39
DYLOS_dylos0;2015/02/16 00:15:18;115;117;38
DYLOS_dylos0;2015/02/16 00:16:17;116;118;41
DYLOS_dylos0;2015/02/16 00:17:16;117;120;37
DYLOS_dylos0;2015/02/16 00:18:15;118;124;37
DYLOS_dylos0;2015/02/16 00:19:14;119;108;27
DYLOS_dylos0;2015/02/16 00:20:13;120;101;26
DYLOS_dylos0;2015/02/16 00:21:12;121;109;33
DYLOS_dylos0;2015/02/16 00:22:11;122;107;30
DYLOS_dylos0;2015/02/16 00:23:11;123;99;30
DYLOS_dylos0;2015/02/16 00:24:10;124;103;28
DYLOS_dylos0;2015/02/16 18:14:12;0;105;25
DYLOS_dylos0;2015/02/16 18:15:11;1;106;27
DYLOS_dylos0;2015/02/16 18:16:10;2;100;25
DYLOS_dylos0;2015/02/16 18:17:09;3;102;25
DYLOS_dylos0;2015/02/16 18:18:08;4;80;20
DYLOS_dylos0;2015/02/16 18:19:07;5;99;25
DYLOS_dylos0;2015/02/16 18:20:06;6;92;23
DYLOS_dylos0;2015/02/16 18:21:05;7;95;25
DYLOS_dylos0;2015/02/16 18:22:05;8;87;23
DYLOS_dylos0;2015/02/16 18:23:04;9;97;24
DYLOS_dylos0;2015/02/16 18:24:03;10;83;18
DYLOS_dylos0;2015/02/16 18:25:02;11;92;21
DYLOS_dylos0;2015/02/16 18:26:01;12;90;28
DYLOS_dylos0;2015/02/16 18:27:00;13;80;18
DYLOS_dylos0;2015/02/16 18:27:59;14;88;18
