DYLOS_dylos0;2015/02/02 00:00:04;13608;689;8
DYLOS_dylos0;2015/02/02 00:01:03;13609;715;14
DYLOS_dylos0;2015/02/02 00:02:02;13610;709;9
DYLOS_dylos0;2015/02/02 00:03:02;13611;716;10
DYLOS_dylos0;2015/02/02 00:04:01;13612;708;9
DYLOS_dylos0;2015/02/02 00:05:00;13613;691;8
DYLOS_dylos0;2015/02/02 00:05:59;13614;740;12
DYLOS_dylos0;2015/02/02 00:06:58;13615;690;10
DYLOS_dylos0;2015/02/02 00:07:57;13616;704;9
DYLOS_dylos0;2015/02/02 00:08:56;13617;720;13
DYLOS_dylos0;2015/02/02 00:09:55;13618;698;10
DYLOS_dylos0;2015/02/02 00:10:54;13619;703;11
DYLOS_dylos0;2015/02/02 00:11:53;13620;696;13
DYLOS_dylos0;2015/02/02 00:12:52;13621;710;10
DYLOS_dylos0;2015/02/02 00:13:51;13622;684;8
DYLOS_dylos0;2015/02/02 00:14:51;13623;687;15
DYLOS_dylos0;2015/02/02 00:15:50;13624;680;10
DYLOS_dylos0;2015/02/02 00:16:49;13625;730;11
DYLOS_dylos0;2015/02/02 00:17:48;13626;693;9
DYLOS_dylos0;2015/02/02 00:18:47;13627;714;7
DYLOS_dylos0;2015/02/02 00:19:46;13628;696;14
DYLOS_dylos0;2015/02/02 00:20:45;13629;708;15
DYLOS_dylos0;2015/02/02 00:21:44;13630;697;13
DYLOS_dylos0;2015/02/02 00:22:43;13631;712;15
DYLOS_dylos0;2015/02/02 00:23:42;13632;686;14
DYLOS_dylos0;2015/02/02 00:24:41;13633;704;10
DYLOS_dylos0;2015/02/02 00:25:41;13634;714;16
DYLOS_dylos0;2015/02/02 00:26:40;13635;733;11
DYLOS_dylos0;2015/02/02 00:27:39;13636;749;17
DYLOS_dylos0;2015/02/02 00:28:38;13637;725;11
DYLOS_dylos0;2015/02/02 00:29:37;13638;731;13
DYLOS_dylos0;2015/02/02 00:30:36;13639;739;14
DYLOS_dylos0;2015/02/02 00:31:35;13640;732;13
DYLOS_dylos0;2015/02/02 00:32:34;13641;716;11
DYLOS_dylos0;2015/02/02 00:33:33;13642;748;14
DYLOS_dylos0;2015/02/02 00:34:32;13643;778;9
DYLOS_dylos0;2015/02/02 00:35:31;13644;753;14
DYLOS_dylos0;2015/02/02 00:36:31;13645;739;13
DYLOS_dylos0;2015/02/02 00:37:30;13646;728;16
DYLOS_dylos0;2015/02/02 00:38:29;13647;733;12
DYLOS_dylos0;2015/02/02 00:39:28;13648;759;17
DYLOS_dylos0;2015/02/02 00:40:27;13649;737;14
DYLOS_dylos0;2015/02/02 00:41:26;13650;751;15
DYLOS_dylos0;2015/02/02 00:42:25;13651;773;14
DYLOS_dylos0;2015/02/02 00:43:24;13652;762;12
DYLOS_dylos0;2015/02/02 00:44:23;13653;745;15
DYLOS_dylos0;2015/02/02 00:45:22;13654;781;18
DYLOS_dylos0;2015/02/02 00:46:22;13655;760;16
DYLOS_dylos0;2015/02/02 00:47:21;13656;755;15
DYLOS_dylos0;2015/02/02 00:48:20;13657;778;19
DYLOS_dylos0;2015/02/02 00:49:19;13658;781;18
DYLOS_dylos0;2015/02/02 00:50:18;13659;765;14
DYLOS_dylos0;2015/02/02 00:51:17;13660;796;20
DYLOS_dylos0;2015/02/02 00:52:16;13661;778;16
DYLOS_dylos0;2015/02/02 00:53:15;13662;812;22
DYLOS_dylos0;2015/02/02 00:54:14;13663;821;19
DYLOS_dylos0;2015/02/02 00:55:13;13664;821;18
DYLOS_dylos0;2015/02/02 00:56:12;13665;842;19
DYLOS_dylos0;2015/02/02 00:57:12;13666;794;18
DYLOS_dylos0;2015/02/02 00:58:11;13667;774;20
DYLOS_dylos0;2015/02/02 00:59:10;13668;827;23
DYLOS_dylos0;2015/02/02 01:00:09;13669;840;21
DYLOS_dylos0;2015/02/02 01:01:08;13670;848;24
DYLOS_dylos0;2015/02/02 01:02:07;13671;852;16
