ADC_A6008ZOC;2015/02/24 00:00:01;23596;23596;21.9794006348;9917144;0.0751639754;8400059;0.0005630896
ADC_A6008ZOC;2015/02/24 00:00:02;23597;23597;21.9779663086;9916860;0.0751500055;8400056;0.0005629420
ADC_A6008ZOC;2015/02/24 00:00:03;23598;23598;21.9808044434;9916786;0.0751463696;8400056;0.0005629420
ADC_A6008ZOC;2015/02/24 00:00:04;23599;23599;21.9740600586;9916190;0.0751170591;8400056;0.0005629420
ADC_A6008ZOC;2015/02/24 00:00:05;23600;23600;21.9666137695;9917792;0.0751958340;8400053;0.0005627945
ADC_A6008ZOC;2015/02/24 00:00:06;23601;23601;21.9758300781;9918362;0.0752238631;8400059;0.0005630896
ADC_A6008ZOC;2015/02/24 00:00:07;23602;23602;21.9701538086;9916479;0.0751312748;8400059;0.0005630896
ADC_A6008ZOC;2015/02/24 00:00:08;23603;23603;21.9754943848;9916101;0.0751126856;8400052;0.0005627453
ADC_A6008ZOC;2015/02/24 00:00:09;23604;23604;21.9733581543;9916922;0.0751530528;8400052;0.0005627453
ADC_A6008ZOC;2015/02/24 00:00:10;23605;23605;21.9683837891;9917362;0.0751746893;8400059;0.0005630896
ADC_A6008ZOC;2015/02/24 00:00:12;23606;23606;21.9768981934;9916129;0.0751140639;8400058;0.0005630404
ADC_A6008ZOC;2015/02/24 00:00:13;23607;23607;21.9779663086;9917826;0.0751975104;8400059;0.0005630896
ADC_A6008ZOC;2015/02/24 00:00:14;23608;23608;21.9673156738;9916945;0.0751541853;8400060;0.0005631387
ADC_A6008ZOC;2015/02/24 00:00:15;23609;23609;21.9715881348;9917195;0.0751664788;8400061;0.0005631879
ADC_A6008ZOC;2015/02/24 00:00:16;23610;23610;21.9701538086;9917142;0.0751638710;8400060;0.0005631387
ADC_A6008ZOC;2015/02/24 00:00:17;23611;23611;21.9729919434;9916383;0.0751265511;8400069;0.0005635813
ADC_A6008ZOC;2015/02/24 00:00:18;23612;23612;21.9740600586;9915822;0.0750989616;8400062;0.0005632371
