ADC_A6008ZOC;2015/02/25 00:00:00;101571;101571;21.8625183105;9910581;0.0748412460;8400116;0.0005658924
ADC_A6008ZOC;2015/02/25 00:00:01;101572;101572;21.8628845215;9911438;0.0748833865;8400125;0.0005663350
ADC_A6008ZOC;2015/02/25 00:00:02;101573;101573;21.8621520996;9910931;0.0748584569;8400123;0.0005662367
ADC_A6008ZOC;2015/02/25 00:00:03;101574;101574;21.8642883301;9909685;0.0747971833;8400122;0.0005661875
ADC_A6008ZOC;2015/02/25 00:00:04;101575;101575;21.8650207520;9910785;0.0748512745;8400120;0.0005660892
ADC_A6008ZOC;2015/02/25 00:00:05;101576;101576;21.8572082520;9910849;0.0748544261;8400118;0.0005659908
ADC_A6008ZOC;2015/02/25 00:00:06;101577;101577;21.8600463867;9912109;0.0749163851;8400124;0.0005662859
ADC_A6008ZOC;2015/02/25 00:00:08;101578;101578;21.8572082520;9912211;0.0749213994;8400129;0.0005665317
ADC_A6008ZOC;2015/02/25 00:00:09;101579;101579;21.8614501953;9910567;0.0748405531;8400127;0.0005664334
ADC_A6008ZOC;2015/02/25 00:00:10;101580;101580;21.8600463867;9910708;0.0748474896;8400127;0.0005664334
ADC_A6008ZOC;2015/02/25 00:00:11;101581;101581;21.8621520996;9911179;0.0748706535;8400121;0.0005661383
ADC_A6008ZOC;2015/02/25 00:00:12;101582;101582;21.8536376953;9912264;0.0749240071;8400116;0.0005658924
ADC_A6008ZOC;2015/02/25 00:00:13;101583;101583;21.8639526367;9911487;0.0748857930;8400116;0.0005658924
ADC_A6008ZOC;2015/02/25 00:00:14;101584;101584;21.8635864258;9910572;0.0748407990;8400118;0.0005659908
ADC_A6008ZOC;2015/02/25 00:00:15;101585;101585;21.8628845215;9910346;0.0748296902;8400120;0.0005660892
ADC_A6008ZOC;2015/02/25 00:00:16;101586;101586;21.8699951172;9912498;0.0749355108;8400113;0.0005657449
ADC_A6008ZOC;2015/02/25 00:00:17;101587;101587;21.8586120605;9911459;0.0748844221;8400120;0.0005660892
ADC_A6008ZOC;2015/02/25 00:00:19;101588;101588;21.8678588867;9912744;0.0749476105;8400125;0.0005663350
ADC_A6008ZOC;2015/02/25 00:00:20;101589;101589;21.8621520996;9913175;0.0749687999;8400122;0.0005661875
ADC_A6008ZOC;2015/02/25 00:00:21;101590;101590;21.8717651367;9911819;0.0749021247;8400115;0.0005658433
ADC_A6008ZOC;2015/02/25 00:00:22;101591;101591;21.8721008301;9910087;0.0748169497;8400117;0.0005659416
ADC_A6008ZOC;2015/02/25 00:00:23;101592;101592;21.8703308105;9910954;0.0748595893;8400120;0.0005660892
ADC_A6008ZOC;2015/02/25 00:00:24;101593;101593;21.8657226563;9911110;0.0748672560;8400130;0.0005665809
ADC_A6008ZOC;2015/02/25 00:00:25;101594;101594;21.8692626953;9911106;0.0748670623;8400126;0.0005663842
ADC_A6008ZOC;2015/02/25 00:00:26;101595;101595;21.8710327148;9912325;0.0749270022;8400122;0.0005661875
ADC_A6008ZOC;2015/02/25 00:00:27;101596;101596;21.8778076172;9911391;0.0748810768;8400118;0.0005659908
ADC_A6008ZOC;2015/02/25 00:00:29;101597;101597;21.8781433105;9912309;0.0749262199;8400120;0.0005660892
ADC_A6008ZOC;2015/02/25 00:00:30;101598;101598;21.8824157715;9910368;0.0748307705;8400127;0.0005664334
