UNO_515122C0;2015/01/29 00:00:04;14797;14797;0.25;22.80;56.80;0.22;0.21;96893;0.32;165.71
UNO_515122C0;2015/01/29 00:00:34;14798;14798;0.25;22.80;56.80;0.22;0.22;50411;0.17;87.71
UNO_515122C0;2015/01/29 00:01:05;14799;14799;0.25;22.80;56.80;0.22;0.95;33549;0.11;58.63
UNO_515122C0;2015/01/29 00:01:35;14800;14800;0.25;22.70;56.80;0.22;2.09;6762;0.02;12.31
UNO_515122C0;2015/01/29 00:02:06;14801;14801;0.25;22.80;56.80;0.22;0.16;52022;0.17;89.77
UNO_515122C0;2015/01/29 00:02:37;14802;14802;0.25;22.70;56.80;0.22;1.98;29537;0.10;51.67
UNO_515122C0;2015/01/29 00:03:07;14803;14803;0.25;22.80;56.80;0.22;0.38;9181;0.03;16.50
UNO_515122C0;2015/01/29 00:03:38;14804;14804;0.25;22.80;56.80;0.22;0.72;20335;0.07;35.77
UNO_515122C0;2015/01/29 00:04:09;14805;14805;0.25;22.80;56.80;0.22;0.18;24145;0.08;42.35
UNO_515122C0;2015/01/29 00:04:39;14806;14806;0.25;22.70;56.80;0.22;1.76;18813;0.06;33.15
UNO_515122C0;2015/01/29 00:05:10;14807;14807;0.25;22.70;56.80;0.22;2.11;21715;0.07;38.16
UNO_515122C0;2015/01/29 00:05:40;14808;14808;0.25;22.70;56.80;0.22;0.19;21337;0.07;37.50
UNO_515122C0;2015/01/29 00:06:11;14809;14809;0.25;22.80;56.80;0.21;1.06;55244;0.18;96.09
UNO_515122C0;2015/01/29 00:06:42;14810;14810;0.25;22.70;56.80;0.22;0.52;20872;0.07;36.69
UNO_515122C0;2015/01/29 00:07:13;14811;14811;0.25;22.80;56.80;0.22;0.43;80259;0.26;137.23
UNO_515122C0;2015/01/29 00:07:43;14812;14812;0.25;22.70;56.80;0.21;0.32;13396;0.04;23.80
UNO_515122C0;2015/01/29 00:08:14;14813;14813;0.25;22.80;56.80;0.22;2.15;14739;0.05;26.13
UNO_515122C0;2015/01/29 00:08:44;14814;14814;0.25;22.70;56.80;0.22;0.26;66315;0.22;115.08
UNO_515122C0;2015/01/29 00:09:15;14815;14815;0.25;22.70;56.80;0.22;2.10;37213;0.12;64.95
UNO_515122C0;2015/01/29 00:09:47;14816;14816;0.25;22.70;56.80;0.22;2.11;178317;0.58;298.70
UNO_515122C0;2015/01/29 00:10:18;14817;14817;0.25;22.70;56.80;0.22;1.75;0;0.00;0.62
UNO_515122C0;2015/01/29 00:10:49;14818;14818;0.25;22.70;56.80;0.22;1.20;75757;0.25;128.73
UNO_515122C0;2015/01/29 00:11:21;14819;14819;0.25;22.70;56.80;0.22;1.90;0;0.00;0.62
UNO_515122C0;2015/01/29 00:11:52;14820;14820;0.25;22.70;56.80;0.22;1.25;46972;0.16;81.66
UNO_515122C0;2015/01/29 00:12:22;14821;14821;0.25;22.80;56.80;0.22;0.18;71895;0.24;124.61
UNO_515122C0;2015/01/29 00:12:53;14822;14822;0.25;22.70;56.80;0.22;1.13;19254;0.06;33.92
UNO_515122C0;2015/01/29 00:13:24;14823;14823;0.25;22.70;56.80;0.21;2.12;38217;0.13;65.93
UNO_515122C0;2015/01/29 00:13:55;14824;14824;0.25;22.70;56.70;0.21;0.39;0;0.00;0.62
UNO_515122C0;2015/01/29 00:14:26;14825;14825;0.25;22.70;56.70;0.21;1.44;9725;0.03;17.40
UNO_515122C0;2015/01/29 00:14:57;14826;14826;0.25;22.80;56.70;0.22;1.54;23276;0.08;40.84
UNO_515122C0;2015/01/29 00:15:27;14827;14827;0.25;22.70;56.80;0.22;0.44;24494;0.08;42.96
UNO_515122C0;2015/01/29 00:15:58;14828;14828;0.25;22.70;56.80;0.21;1.61;24838;0.08;43.55
UNO_515122C0;2015/01/29 00:16:29;14829;14829;0.25;22.70;56.70;0.22;1.35;22300;0.07;39.17
UNO_515122C0;2015/01/29 00:16:59;14830;14830;0.25;22.70;56.80;0.21;1.48;30175;0.10;52.76
UNO_515122C0;2015/01/29 00:17:31;14831;14831;0.25;22.70;56.80;0.22;1.88;81912;0.26;137.84
UNO_515122C0;2015/01/29 00:18:01;14832;14832;0.25;22.70;56.80;0.22;0.18;11338;0.04;20.20
UNO_515122C0;2015/01/29 00:18:33;14833;14833;0.25;22.70;56.80;0.21;1.03;17674;0.06;30.23
UNO_515122C0;2015/01/29 00:19:05;14834;14834;0.25;22.70;56.80;0.22;0.23;32399;0.10;54.61
UNO_515122C0;2015/01/29 00:19:35;14835;14835;0.25;22.70;56.70;0.22;0.65;21087;0.07;37.11
UNO_515122C0;2015/01/29 00:20:06;14836;14836;0.25;22.70;56.70;0.21;1.00;17588;0.06;31.03
UNO_515122C0;2015/01/29 00:20:36;14837;14837;0.25;22.70;56.70;0.21;1.80;9347;0.03;16.79
UNO_515122C0;2015/01/29 00:21:07;14838;14838;0.25;22.70;56.70;0.21;2.10;13147;0.04;23.35
UNO_515122C0;2015/01/29 00:21:38;14839;14839;0.25;22.70;56.70;0.21;0.17;29751;0.10;52.02
UNO_515122C0;2015/01/29 00:22:08;14840;14840;0.25;22.70;56.70;0.22;0.32;14446;0.05;25.60
UNO_515122C0;2015/01/29 00:22:39;14841;14841;0.25;22.70;56.70;0.21;0.63;30805;0.10;53.86
UNO_515122C0;2015/01/29 00:23:09;14842;14842;0.25;22.70;56.80;0.22;0.52;14383;0.05;25.49
UNO_515122C0;2015/01/29 00:23:40;14843;14843;0.25;22.70;56.70;0.22;2.11;15993;0.05;28.27
UNO_515122C0;2015/01/29 00:24:11;14844;14844;0.25;22.70;56.70;0.21;1.25;24128;0.08;42.31
UNO_515122C0;2015/01/29 00:24:41;14845;14845;0.25;22.70;56.70;0.21;1.76;30764;0.10;53.80
UNO_515122C0;2015/01/29 00:25:12;14846;14846;0.25;22.70;56.70;0.21;1.09;41606;0.14;72.54
UNO_515122C0;2015/01/29 00:25:43;14847;14847;0.25;22.70;56.70;0.21;2.16;27861;0.09;47.77
UNO_515122C0;2015/01/29 00:26:14;14848;14848;0.25;22.70;56.80;0.22;0.64;29464;0.10;51.58
UNO_515122C0;2015/01/29 00:26:44;14849;14849;0.25;22.70;56.80;0.21;1.29;30315;0.10;53.01
UNO_515122C0;2015/01/29 00:27:15;14850;14850;0.25;22.70;56.70;0.21;2.16;86655;0.29;149.86
UNO_515122C0;2015/01/29 00:27:46;14851;14851;0.25;22.70;56.70;0.22;0.22;0;0.00;0.62
UNO_515122C0;2015/01/29 00:28:17;14852;14852;0.25;22.70;56.70;0.21;2.16;17457;0.06;30.86
UNO_515122C0;2015/01/29 00:28:48;14853;14853;0.25;22.70;56.70;0.21;0.90;37151;0.12;64.87
UNO_515122C0;2015/01/29 00:29:18;14854;14854;0.25;22.70;56.70;0.21;1.30;35871;0.12;62.64
UNO_515122C0;2015/01/29 00:29:50;14855;14855;0.25;22.70;56.70;0.21;1.65;16071;0.05;27.65
UNO_515122C0;2015/01/29 00:30:20;14856;14856;0.25;22.70;56.70;0.21;0.20;19618;0.07;34.55
UNO_515122C0;2015/01/29 00:30:51;14857;14857;0.24;22.70;56.70;0.21;0.33;46327;0.15;79.37
UNO_515122C0;2015/01/29 00:31:23;14858;14858;0.25;22.70;56.70;0.21;1.94;0;0.00;0.62
UNO_515122C0;2015/01/29 00:31:54;14859;14859;0.25;22.70;56.70;0.21;0.24;0;0.00;0.62
UNO_515122C0;2015/01/29 00:32:26;14860;14860;0.25;22.70;56.70;0.21;0.81;0;0.00;0.62
UNO_515122C0;2015/01/29 00:32:57;14861;14861;0.25;22.70;56.70;0.21;1.98;2976;0.01;5.75
UNO_515122C0;2015/01/29 00:33:28;14862;14862;0.25;22.70;56.70;0.21;0.22;42998;0.14;73.17
UNO_515122C0;2015/01/29 00:34:00;14863;14863;0.25;22.70;56.70;0.21;0.46;0;0.00;0.62
UNO_515122C0;2015/01/29 00:34:31;14864;14864;0.25;22.70;56.70;0.21;1.47;0;0.00;0.62
UNO_515122C0;2015/01/29 00:35:03;14865;14865;0.25;22.70;56.70;0.21;1.31;40105;0.13;67.99
UNO_515122C0;2015/01/29 00:35:33;14866;14866;0.25;22.70;56.70;0.21;1.08;40518;0.13;70.56
UNO_515122C0;2015/01/29 00:36:04;14867;14867;0.25;22.70;56.70;0.21;1.00;25890;0.09;45.37
UNO_515122C0;2015/01/29 00:36:35;14868;14868;0.25;22.70;56.70;0.22;0.88;27430;0.09;48.03
UNO_515122C0;2015/01/29 00:37:06;14869;14869;0.25;22.70;56.70;0.21;1.06;40574;0.13;69.23
UNO_515122C0;2015/01/29 00:37:36;14870;14870;0.25;22.70;56.70;0.21;0.17;17282;0.06;30.55
UNO_515122C0;2015/01/29 00:38:07;14871;14871;0.25;22.70;56.70;0.21;0.31;40825;0.14;70.93
UNO_515122C0;2015/01/29 00:38:38;14872;14872;0.25;22.70;56.70;0.21;0.17;20836;0.07;36.02
UNO_515122C0;2015/01/29 00:39:09;14873;14873;0.24;22.70;56.70;0.21;2.05;31162;0.10;54.50
UNO_515122C0;2015/01/29 00:39:39;14874;14874;0.25;22.70;56.70;0.21;1.97;31069;0.10;54.33
UNO_515122C0;2015/01/29 00:40:11;14875;14875;0.25;22.70;56.70;0.21;1.33;46256;0.15;78.36
UNO_515122C0;2015/01/29 00:40:42;14876;14876;0.25;22.70;56.70;0.21;2.09;0;0.00;0.62
UNO_515122C0;2015/01/29 00:41:13;14877;14877;0.25;22.70;56.70;0.21;0.15;77383;0.26;133.79
UNO_515122C0;2015/01/29 00:41:44;14878;14878;0.25;22.70;56.70;0.21;1.64;58174;0.19;99.92
UNO_515122C0;2015/01/29 00:42:16;14879;14879;0.25;22.60;56.50;0.21;1.55;0;0.00;0.62
UNO_515122C0;2015/01/29 00:42:47;14880;14880;0.25;22.60;56.50;0.21;0.22;0;0.00;0.62
UNO_515122C0;2015/01/29 00:43:19;14881;14881;0.25;22.70;56.70;0.21;1.51;0;0.00;0.62
UNO_515122C0;2015/01/29 00:43:51;14882;14882;0.25;22.70;56.70;0.21;2.06;0;0.00;0.62
UNO_515122C0;2015/01/29 00:44:22;14883;14883;0.25;22.60;56.50;0.21;0.99;0;0.00;0.62
UNO_515122C0;2015/01/29 00:44:54;14884;14884;0.25;22.70;56.70;0.21;1.22;0;0.00;0.62
