UNO_UNO0;2015/01/21 00:00:21;768;768;0.27;21.40;62.30;0.25;0.19;24463;0.08;41.58
UNO_UNO0;2015/01/21 00:00:52;769;769;0.27;21.40;62.20;0.25;1.31;124243;0.40;208.80
UNO_UNO0;2015/01/21 00:01:24;770;770;0.27;21.40;62.50;0.25;0.07;0;0.00;0.62
UNO_UNO0;2015/01/21 00:01:54;771;771;0.27;21.40;62.30;0.25;1.17;71082;0.24;123.52
UNO_UNO0;2015/01/21 00:02:25;772;772;0.28;21.40;62.40;0.25;0.45;63115;0.21;109.79
UNO_UNO0;2015/01/21 00:02:55;773;773;0.27;21.40;62.50;0.25;0.42;117708;0.39;203.43
UNO_UNO0;2015/01/21 00:03:26;774;774;0.27;21.40;62.50;0.25;0.11;183726;0.61;316.63
UNO_UNO0;2015/01/21 00:03:57;775;775;0.27;21.40;62.20;0.25;0.15;90004;0.29;153.43
UNO_UNO0;2015/01/21 00:04:28;776;776;0.27;21.40;62.40;0.25;0.91;116558;0.38;197.21
UNO_UNO0;2015/01/21 00:05:00;777;777;0.28;21.40;62.40;0.25;1.28;107580;0.35;182.78
UNO_UNO0;2015/01/21 00:05:30;778;778;0.27;21.40;62.50;0.25;0.88;85642;0.29;148.61
UNO_UNO0;2015/01/21 00:06:01;779;779;0.27;21.40;62.30;0.25;0.15;96734;0.32;167.61
UNO_UNO0;2015/01/21 00:06:31;780;780;0.27;21.40;62.30;0.25;1.73;104329;0.35;180.45
UNO_UNO0;2015/01/21 00:07:02;781;781;0.27;21.40;62.30;0.26;1.39;78211;0.26;134.71
UNO_UNO0;2015/01/21 00:07:33;782;782;0.28;21.40;62.40;0.26;0.28;5757;0.02;10.45
UNO_UNO0;2015/01/21 00:08:05;783;783;0.27;21.40;62.30;0.25;0.94;164723;0.54;278.35
UNO_UNO0;2015/01/21 00:08:36;784;784;0.27;21.40;62.40;0.25;0.31;23995;0.08;41.35
UNO_UNO0;2015/01/21 00:09:07;785;785;0.27;21.40;62.40;0.26;0.60;67363;0.22;114.97
UNO_UNO0;2015/01/21 00:09:38;786;786;0.27;21.40;62.30;0.26;0.08;103362;0.34;175.48
UNO_UNO0;2015/01/21 00:10:09;787;787;0.28;21.40;62.40;0.26;1.00;78181;0.26;135.60
UNO_UNO0;2015/01/21 00:10:39;788;788;0.28;21.40;62.40;0.26;1.03;94385;0.31;163.47
UNO_UNO0;2015/01/21 00:11:10;789;789;0.27;21.40;62.50;0.26;1.63;85362;0.28;148.05
UNO_UNO0;2015/01/21 00:11:40;790;790;0.27;21.40;62.30;0.26;1.08;79963;0.27;138.68
UNO_UNO0;2015/01/21 00:12:11;791;791;0.28;21.40;62.40;0.26;0.92;92550;0.31;160.28
UNO_UNO0;2015/01/21 00:12:42;792;792;0.28;21.40;62.50;0.26;0.52;119806;0.40;207.25
UNO_UNO0;2015/01/21 00:13:12;793;793;0.27;21.40;62.60;0.26;1.34;96303;0.32;167.07
UNO_UNO0;2015/01/21 00:13:43;794;794;0.27;21.40;62.20;0.26;0.99;73491;0.24;127.47
UNO_UNO0;2015/01/21 00:14:14;795;795;0.27;21.40;62.50;0.26;0.93;113232;0.37;191.89
UNO_UNO0;2015/01/21 00:14:45;796;796;0.28;21.40;62.40;0.26;1.49;97206;0.32;168.42
UNO_UNO0;2015/01/21 00:15:15;797;797;0.27;21.40;62.50;0.26;0.07;96983;0.32;167.70
UNO_UNO0;2015/01/21 00:15:47;798;798;0.27;21.40;62.40;0.26;0.16;142468;0.47;241.71
UNO_UNO0;2015/01/21 00:16:17;799;799;0.27;21.40;62.40;0.26;1.77;50537;0.17;87.91
UNO_UNO0;2015/01/21 00:16:48;800;800;0.27;21.40;62.20;0.26;0.43;90377;0.30;156.68
UNO_UNO0;2015/01/21 00:17:18;801;801;0.27;21.40;62.40;0.26;0.69;68860;0.23;119.41
UNO_UNO0;2015/01/21 00:17:49;802;802;0.27;21.40;62.30;0.26;0.17;124565;0.41;215.79
UNO_UNO0;2015/01/21 00:18:19;803;803;0.27;21.40;62.40;0.26;1.85;86821;0.29;150.55
UNO_UNO0;2015/01/21 00:18:51;804;804;0.28;21.40;62.30;0.26;1.32;113670;0.37;192.93
UNO_UNO0;2015/01/21 00:19:21;805;805;0.27;21.40;62.50;0.26;1.80;102158;0.34;177.18
UNO_UNO0;2015/01/21 00:19:52;806;806;0.28;21.40;62.30;0.26;0.22;156516;0.52;270.17
UNO_UNO0;2015/01/21 00:20:22;807;807;0.28;21.40;62.50;0.26;1.68;95272;0.32;164.95
UNO_UNO0;2015/01/21 00:20:54;808;808;0.27;21.40;62.50;0.26;0.90;122146;0.40;207.17
