UNO_515122C0;2015/01/30 00:00:06;17590;17590;0.10;21.70;28.70;0.05;1.35;25739;0.08;43.53
UNO_515122C0;2015/01/30 00:00:37;17591;17591;0.10;21.60;28.60;0.05;1.70;47661;0.16;81.56
UNO_515122C0;2015/01/30 00:01:08;17592;17592;0.10;21.70;28.70;0.05;2.15;39223;0.13;67.26
UNO_515122C0;2015/01/30 00:01:39;17593;17593;0.10;21.70;28.70;0.05;1.68;9317;0.03;16.57
UNO_515122C0;2015/01/30 00:02:11;17594;17594;0.10;21.70;28.70;0.05;1.30;0;0.00;0.62
UNO_515122C0;2015/01/30 00:02:43;17595;17595;0.10;21.60;28.60;0.05;1.70;0;0.00;0.62
UNO_515122C0;2015/01/30 00:03:14;17596;17596;0.10;21.60;28.60;0.05;2.27;160275;0.52;269.52
UNO_515122C0;2015/01/30 00:03:45;17597;17597;0.10;21.70;28.70;0.05;1.69;20536;0.07;36.05
UNO_515122C0;2015/01/30 00:04:15;17598;17598;0.10;21.60;28.60;0.05;0.96;38620;0.13;67.33
UNO_515122C0;2015/01/30 00:04:46;17599;17599;0.10;21.70;28.60;0.05;1.35;37351;0.12;63.89
UNO_515122C0;2015/01/30 00:05:17;17600;17600;0.10;21.60;28.60;0.05;0.94;39998;0.13;69.70
UNO_515122C0;2015/01/30 00:05:48;17601;17601;0.10;21.60;28.60;0.05;2.00;12114;0.04;21.59
UNO_515122C0;2015/01/30 00:06:18;17602;17602;0.10;21.60;28.60;0.05;1.33;24509;0.08;42.98
UNO_515122C0;2015/01/30 00:06:49;17603;17603;0.10;21.60;28.60;0.05;1.70;36058;0.12;62.91
UNO_515122C0;2015/01/30 00:07:20;17604;17604;0.10;21.60;28.60;0.05;1.92;89699;0.30;154.92
UNO_515122C0;2015/01/30 00:07:51;17605;17605;0.10;21.60;28.60;0.05;1.54;5668;0.02;10.07
UNO_515122C0;2015/01/30 00:08:22;17606;17606;0.10;21.60;28.60;0.05;0.79;34292;0.11;59.89
UNO_515122C0;2015/01/30 00:08:53;17607;17607;0.10;21.60;28.60;0.05;1.86;40377;0.13;70.38
UNO_515122C0;2015/01/30 00:09:23;17608;17608;0.10;21.60;28.60;0.05;2.02;38574;0.13;67.27
UNO_515122C0;2015/01/30 00:09:54;17609;17609;0.10;21.60;28.50;0.05;2.32;23152;0.08;40.65
UNO_515122C0;2015/01/30 00:10:24;17610;17610;0.10;21.60;28.60;0.05;1.62;164154;0.54;282.39
UNO_515122C0;2015/01/30 00:10:56;17611;17611;0.10;21.60;28.60;0.05;0.83;0;0.00;0.62
UNO_515122C0;2015/01/30 00:11:27;17612;17612;0.10;21.60;28.50;0.05;1.83;127307;0.42;220.60
UNO_515122C0;2015/01/30 00:11:58;17613;17613;0.10;21.60;28.60;0.05;2.27;105266;0.34;178.74
UNO_515122C0;2015/01/30 00:12:29;17614;17614;0.10;21.60;28.50;0.05;2.12;88145;0.29;149.30
UNO_515122C0;2015/01/30 00:13:00;17615;17615;0.10;21.60;28.50;0.05;1.52;24502;0.08;42.92
UNO_515122C0;2015/01/30 00:13:31;17616;17616;0.10;21.60;28.60;0.05;2.31;82644;0.27;141.21
UNO_515122C0;2015/01/30 00:14:02;17617;17617;0.10;21.60;28.50;0.05;1.83;0;0.00;0.62
UNO_515122C0;2015/01/30 00:14:34;17618;17618;0.10;21.60;28.50;0.05;2.02;0;0.00;0.62
UNO_515122C0;2015/01/30 00:15:05;17619;17619;0.10;21.60;28.50;0.05;1.59;56468;0.18;96.11
UNO_515122C0;2015/01/30 00:15:37;17620;17620;0.10;21.60;28.50;0.05;1.35;25414;0.08;42.97
UNO_515122C0;2015/01/30 00:16:08;17621;17621;0.10;21.60;28.50;0.05;2.04;30010;0.10;52.48
UNO_515122C0;2015/01/30 00:16:38;17622;17622;0.10;21.60;28.50;0.05;0.74;35744;0.12;62.38
UNO_515122C0;2015/01/30 00:17:09;17623;17623;0.10;21.60;28.50;0.05;1.92;31905;0.11;55.76
UNO_515122C0;2015/01/30 00:17:39;17624;17624;0.10;21.60;28.60;0.05;2.24;34484;0.11;60.10
UNO_515122C0;2015/01/30 00:18:10;17625;17625;0.10;21.60;28.50;0.05;1.70;22795;0.08;40.00
UNO_515122C0;2015/01/30 00:18:41;17626;17626;0.10;21.60;28.60;0.05;0.94;72071;0.23;121.91
UNO_515122C0;2015/01/30 00:19:13;17627;17627;0.10;21.60;28.50;0.05;2.30;79114;0.26;133.00
UNO_515122C0;2015/01/30 00:19:44;17628;17628;0.10;21.60;28.50;0.05;1.16;33662;0.11;58.80
UNO_515122C0;2015/01/30 00:20:15;17629;17629;0.10;21.60;28.50;0.05;2.30;38003;0.12;65.34
UNO_515122C0;2015/01/30 00:20:46;17630;17630;0.10;21.60;28.50;0.05;0.75;63062;0.21;107.30
UNO_515122C0;2015/01/30 00:21:17;17631;17631;0.10;21.60;28.50;0.05;0.74;0;0.00;0.62
UNO_515122C0;2015/01/30 00:21:48;17632;17632;0.10;21.60;28.50;0.05;0.74;59878;0.20;102.63
UNO_515122C0;2015/01/30 00:22:19;17633;17633;0.10;21.60;28.50;0.05;1.74;191831;0.63;328.10
UNO_515122C0;2015/01/30 00:22:51;17634;17634;0.10;21.60;28.50;0.05;1.20;43474;0.14;73.95
UNO_515122C0;2015/01/30 00:23:22;17635;17635;0.10;21.60;28.50;0.05;0.72;48738;0.16;82.59
UNO_515122C0;2015/01/30 00:23:54;17636;17636;0.10;21.60;28.50;0.05;1.16;0;0.00;0.62
UNO_515122C0;2015/01/30 00:24:24;17637;17637;0.10;21.60;28.50;0.05;1.34;28125;0.09;49.09
UNO_515122C0;2015/01/30 00:24:56;17638;17638;0.10;21.60;28.50;0.05;1.92;40152;0.13;68.77
UNO_515122C0;2015/01/30 00:25:27;17639;17639;0.10;21.60;28.50;0.05;1.27;70386;0.23;119.10
UNO_515122C0;2015/01/30 00:25:57;17640;17640;0.10;21.60;28.50;0.05;2.32;42988;0.14;75.01
UNO_515122C0;2015/01/30 00:26:29;17641;17641;0.10;21.60;28.50;0.05;2.12;0;0.00;0.62
UNO_515122C0;2015/01/30 00:27:01;17642;17642;0.10;21.60;28.50;0.05;1.45;102052;0.33;171.82
UNO_515122C0;2015/01/30 00:27:32;17643;17643;0.10;21.60;28.50;0.05;1.48;28638;0.09;49.27
UNO_515122C0;2015/01/30 00:28:03;17644;17644;0.10;21.60;28.50;0.05;2.34;140354;0.46;238.59
UNO_515122C0;2015/01/30 00:28:33;17645;17645;0.10;21.60;28.50;0.05;1.45;36353;0.12;63.38
UNO_515122C0;2015/01/30 00:29:04;17646;17646;0.10;21.50;28.50;0.05;2.19;46455;0.15;80.68
UNO_515122C0;2015/01/30 00:29:36;17647;17647;0.10;21.50;28.50;0.05;0.77;41726;0.13;70.32
UNO_515122C0;2015/01/30 00:30:07;17648;17648;0.10;21.50;28.50;0.05;0.74;127073;0.41;214.66
UNO_515122C0;2015/01/30 00:30:38;17649;17649;0.10;21.50;28.50;0.05;1.71;26391;0.09;46.28
UNO_515122C0;2015/01/30 00:31:08;17650;17650;0.10;21.50;28.50;0.05;2.22;71105;0.24;123.22
UNO_515122C0;2015/01/30 00:31:40;17651;17651;0.10;21.60;28.50;0.05;1.29;81796;0.27;138.92
