DYLOS_dylos0;2015/01/23 00:00:56;3325;1555;1
DYLOS_dylos0;2015/01/23 00:01:55;3326;1572;2
DYLOS_dylos0;2015/01/23 00:02:54;3327;1590;2
DYLOS_dylos0;2015/01/23 00:03:53;3328;1558;1
DYLOS_dylos0;2015/01/23 00:04:52;3329;1572;4
DYLOS_dylos0;2015/01/23 00:05:51;3330;1545;1
DYLOS_dylos0;2015/01/23 00:06:51;3331;1560;1
DYLOS_dylos0;2015/01/23 00:07:50;3332;1579;1
DYLOS_dylos0;2015/01/23 00:08:49;3333;1589;2
DYLOS_dylos0;2015/01/23 00:09:48;3334;1583;2
DYLOS_dylos0;2015/01/23 00:10:47;3335;1584;1
DYLOS_dylos0;2015/01/23 00:11:46;3336;1591;1
DYLOS_dylos0;2015/01/23 00:12:45;3337;1529;1
DYLOS_dylos0;2015/01/23 00:13:44;3338;1550;2
DYLOS_dylos0;2015/01/23 00:14:43;3339;1571;1
DYLOS_dylos0;2015/01/23 00:15:42;3340;1561;2
DYLOS_dylos0;2015/01/23 00:16:42;3341;1547;1
DYLOS_dylos0;2015/01/23 00:17:41;3342;1571;2
DYLOS_dylos0;2015/01/23 00:18:40;3343;1610;1
DYLOS_dylos0;2015/01/23 00:19:39;3344;1563;0
DYLOS_dylos0;2015/01/23 00:20:38;3345;1579;1
DYLOS_dylos0;2015/01/23 00:21:37;3346;1602;2
DYLOS_dylos0;2015/01/23 00:22:36;3347;1594;2
DYLOS_dylos0;2015/01/23 00:23:35;3348;1580;0
DYLOS_dylos0;2015/01/23 00:24:34;3349;1560;1
DYLOS_dylos0;2015/01/23 00:25:33;3350;1558;1
DYLOS_dylos0;2015/01/23 00:26:33;3351;1622;1
DYLOS_dylos0;2015/01/23 00:27:32;3352;1573;1
DYLOS_dylos0;2015/01/23 00:28:31;3353;1534;2
DYLOS_dylos0;2015/01/23 00:29:30;3354;1540;1
DYLOS_dylos0;2015/01/23 00:30:29;3355;1597;2
DYLOS_dylos0;2015/01/23 00:31:28;3356;1559;1
DYLOS_dylos0;2015/01/23 00:32:27;3357;1554;2
DYLOS_dylos0;2015/01/23 00:33:26;3358;1617;2
DYLOS_dylos0;2015/01/23 00:34:25;3359;1569;1
DYLOS_dylos0;2015/01/23 00:35:24;3360;1583;1
DYLOS_dylos0;2015/01/23 00:36:24;3361;1579;1
DYLOS_dylos0;2015/01/23 00:37:23;3362;1598;0
DYLOS_dylos0;2015/01/23 00:38:22;3363;1577;0
DYLOS_dylos0;2015/01/23 00:39:21;3364;1549;1
DYLOS_dylos0;2015/01/23 00:40:20;3365;1620;2
DYLOS_dylos0;2015/01/23 00:41:19;3366;1534;1
DYLOS_dylos0;2015/01/23 00:42:18;3367;1602;1
DYLOS_dylos0;2015/01/23 00:43:17;3368;1623;1
DYLOS_dylos0;2015/01/23 00:44:16;3369;1580;2
DYLOS_dylos0;2015/01/23 00:45:15;3370;1592;2
DYLOS_dylos0;2015/01/23 00:46:15;3371;1593;2
DYLOS_dylos0;2015/01/23 00:47:14;3372;1612;1
DYLOS_dylos0;2015/01/23 00:48:13;3373;1551;1
DYLOS_dylos0;2015/01/23 00:49:12;3374;1558;1
DYLOS_dylos0;2015/01/23 00:50:11;3375;1570;1
DYLOS_dylos0;2015/01/23 00:51:10;3376;1605;0
DYLOS_dylos0;2015/01/23 00:52:09;3377;1561;0
DYLOS_dylos0;2015/01/23 00:53:08;3378;1532;1
DYLOS_dylos0;2015/01/23 00:54:07;3379;1589;2
DYLOS_dylos0;2015/01/23 00:55:06;3380;1588;3
DYLOS_dylos0;2015/01/23 00:56:06;3381;1612;1
DYLOS_dylos0;2015/01/23 00:57:05;3382;1582;2
DYLOS_dylos0;2015/01/23 00:58:04;3383;1630;1
DYLOS_dylos0;2015/01/23 00:59:03;3384;1600;1
DYLOS_dylos0;2015/01/23 01:00:02;3385;1581;2
DYLOS_dylos0;2015/01/23 01:01:01;3386;1567;1
DYLOS_dylos0;2015/01/23 01:02:00;3387;1585;1
DYLOS_dylos0;2015/01/23 01:02:59;3388;1601;0
DYLOS_dylos0;2015/01/23 01:03:58;3389;1597;1
DYLOS_dylos0;2015/01/23 01:04:57;3390;1591;2
DYLOS_dylos0;2015/01/23 01:05:57;3391;1592;1
DYLOS_dylos0;2015/01/23 01:06:56;3392;1618;1
DYLOS_dylos0;2015/01/23 01:07:55;3393;1630;1
DYLOS_dylos0;2015/01/23 01:08:54;3394;1587;3
DYLOS_dylos0;2015/01/23 01:09:53;3395;1603;2
DYLOS_dylos0;2015/01/23 01:10:52;3396;1662;1
DYLOS_dylos0;2015/01/23 01:11:51;3397;1629;1
DYLOS_dylos0;2015/01/23 01:12:50;3398;1651;1
DYLOS_dylos0;2015/01/23 01:13:49;3399;1639;1
DYLOS_dylos0;2015/01/23 01:14:48;3400;1615;2
DYLOS_dylos0;2015/01/23 01:15:47;3401;1607;1
DYLOS_dylos0;2015/01/23 01:16:47;3402;1628;2
DYLOS_dylos0;2015/01/23 01:17:46;3403;1631;1
DYLOS_dylos0;2015/01/23 01:18:45;3404;1627;1
DYLOS_dylos0;2015/01/23 01:19:44;3405;1621;0
DYLOS_dylos0;2015/01/23 01:20:43;3406;1656;2
DYLOS_dylos0;2015/01/23 01:21:42;3407;1650;2
DYLOS_dylos0;2015/01/23 01:22:41;3408;1623;1
DYLOS_dylos0;2015/01/23 01:23:40;3409;1641;2
DYLOS_dylos0;2015/01/23 01:24:39;3410;1636;2
DYLOS_dylos0;2015/01/23 01:25:38;3411;1623;2
DYLOS_dylos0;2015/01/23 01:26:38;3412;1670;1
DYLOS_dylos0;2015/01/23 01:27:37;3413;1631;1
DYLOS_dylos0;2015/01/23 01:28:36;3414;1647;2
DYLOS_dylos0;2015/01/23 01:29:35;3415;1663;2
DYLOS_dylos0;2015/01/23 01:30:34;3416;1652;2
DYLOS_dylos0;2015/01/23 01:31:33;3417;1677;1
DYLOS_dylos0;2015/01/23 01:32:32;3418;1646;1
DYLOS_dylos0;2015/01/23 01:33:31;3419;1629;1
DYLOS_dylos0;2015/01/23 01:34:30;3420;1663;1
DYLOS_dylos0;2015/01/23 01:35:29;3421;1638;1
DYLOS_dylos0;2015/01/23 01:36:29;3422;1653;2
DYLOS_dylos0;2015/01/23 01:37:28;3423;1690;2
DYLOS_dylos0;2015/01/23 01:38:27;3424;1713;0
DYLOS_dylos0;2015/01/23 01:39:26;3425;1647;2
DYLOS_dylos0;2015/01/23 01:40:25;3426;1679;3
DYLOS_dylos0;2015/01/23 01:41:24;3427;1727;0
DYLOS_dylos0;2015/01/23 01:42:23;3428;1730;4
DYLOS_dylos0;2015/01/23 01:43:22;3429;1707;1
DYLOS_dylos0;2015/01/23 01:44:21;3430;1709;1
DYLOS_dylos0;2015/01/23 01:45:20;3431;1697;1
DYLOS_dylos0;2015/01/23 01:46:20;3432;1713;0
DYLOS_dylos0;2015/01/23 01:47:19;3433;1703;1
DYLOS_dylos0;2015/01/23 01:48:18;3434;1738;1
DYLOS_dylos0;2015/01/23 01:49:17;3435;1726;0
DYLOS_dylos0;2015/01/23 01:50:16;3436;1677;1
DYLOS_dylos0;2015/01/23 01:51:15;3437;1690;2
DYLOS_dylos0;2015/01/23 01:52:14;3438;1718;2
DYLOS_dylos0;2015/01/23 01:53:13;3439;1715;1
DYLOS_dylos0;2015/01/23 01:54:12;3440;1757;2
DYLOS_dylos0;2015/01/23 01:55:11;3441;1678;2
DYLOS_dylos0;2015/01/23 01:56:11;3442;1727;0
DYLOS_dylos0;2015/01/23 01:57:10;3443;1695;1
DYLOS_dylos0;2015/01/23 01:58:09;3444;1683;2
DYLOS_dylos0;2015/01/23 01:59:08;3445;1712;2
DYLOS_dylos0;2015/01/23 02:00:07;3446;1713;0
DYLOS_dylos0;2015/01/23 02:01:06;3447;1726;1
DYLOS_dylos0;2015/01/23 02:02:05;3448;1686;1
DYLOS_dylos0;2015/01/23 02:03:04;3449;1663;2
DYLOS_dylos0;2015/01/23 02:04:03;3450;1717;0
DYLOS_dylos0;2015/01/23 02:05:02;3451;1708;0
DYLOS_dylos0;2015/01/23 02:06:01;3452;1711;2
DYLOS_dylos0;2015/01/23 02:07:01;3453;1728;1
DYLOS_dylos0;2015/01/23 02:08:00;3454;1701;2
DYLOS_dylos0;2015/01/23 02:08:59;3455;1758;2
DYLOS_dylos0;2015/01/23 02:09:58;3456;1672;1
DYLOS_dylos0;2015/01/23 02:10:57;3457;1730;0
DYLOS_dylos0;2015/01/23 02:11:56;3458;1697;1
DYLOS_dylos0;2015/01/23 02:12:55;3459;1711;1
DYLOS_dylos0;2015/01/23 02:13:54;3460;1676;0
DYLOS_dylos0;2015/01/23 02:14:53;3461;1709;1
DYLOS_dylos0;2015/01/23 02:15:52;3462;1694;1
DYLOS_dylos0;2015/01/23 02:16:52;3463;1738;1
DYLOS_dylos0;2015/01/23 02:17:51;3464;1750;0
DYLOS_dylos0;2015/01/23 02:18:50;3465;1757;2
DYLOS_dylos0;2015/01/23 02:19:49;3466;1742;1
DYLOS_dylos0;2015/01/23 02:20:48;3467;1750;1
DYLOS_dylos0;2015/01/23 02:21:47;3468;1754;1
DYLOS_dylos0;2015/01/23 02:22:46;3469;1716;1
DYLOS_dylos0;2015/01/23 02:23:45;3470;1744;0
DYLOS_dylos0;2015/01/23 02:24:44;3471;1728;0
DYLOS_dylos0;2015/01/23 02:25:43;3472;1749;1
DYLOS_dylos0;2015/01/23 02:26:42;3473;1752;0
DYLOS_dylos0;2015/01/23 02:27:42;3474;1686;1
DYLOS_dylos0;2015/01/23 02:28:41;3475;1722;1
DYLOS_dylos0;2015/01/23 02:29:40;3476;1733;1
DYLOS_dylos0;2015/01/23 02:30:39;3477;1733;1
DYLOS_dylos0;2015/01/23 02:31:38;3478;1716;1
DYLOS_dylos0;2015/01/23 02:32:37;3479;1705;0
DYLOS_dylos0;2015/01/23 02:33:36;3480;1691;1
DYLOS_dylos0;2015/01/23 02:34:35;3481;1716;1
DYLOS_dylos0;2015/01/23 02:35:34;3482;1744;0
DYLOS_dylos0;2015/01/23 02:36:33;3483;1702;1
DYLOS_dylos0;2015/01/23 02:37:33;3484;1730;0
DYLOS_dylos0;2015/01/23 02:38:32;3485;1731;2
DYLOS_dylos0;2015/01/23 02:39:31;3486;1737;0
DYLOS_dylos0;2015/01/23 02:40:30;3487;1713;0
DYLOS_dylos0;2015/01/23 02:41:29;3488;1726;1
DYLOS_dylos0;2015/01/23 02:42:28;3489;1741;1
DYLOS_dylos0;2015/01/23 02:43:27;3490;1762;1
DYLOS_dylos0;2015/01/23 02:44:26;3491;1704;0
DYLOS_dylos0;2015/01/23 02:45:25;3492;1706;1
DYLOS_dylos0;2015/01/23 02:46:24;3493;1688;1
DYLOS_dylos0;2015/01/23 02:47:23;3494;1698;0
DYLOS_dylos0;2015/01/23 02:48:23;3495;1690;0
DYLOS_dylos0;2015/01/23 02:49:22;3496;1744;2
DYLOS_dylos0;2015/01/23 02:50:21;3497;1663;0
DYLOS_dylos0;2015/01/23 02:51:20;3498;1713;1
DYLOS_dylos0;2015/01/23 02:52:19;3499;1704;2
DYLOS_dylos0;2015/01/23 02:53:18;3500;1703;1
DYLOS_dylos0;2015/01/23 02:54:17;3501;1681;0
